"","team","season","game_type","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified","bye","week_diff"
"211","ATL",2023,"REG",14,"00-0036285","CB","A.J. Terrell","A.J.","Terrell","Concussion","","Questionable","Concussion","","Full Participation in Practice","2023-12-08T19:04:58Z",11,3
"212","ATL",2023,"REG",14,"00-0036957","C","Drew Dalman","Drew","Dalman","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-12-08T19:05:46Z",11,3
"217","ATL",2023,"REG",15,"00-0036957","C","Drew Dalman","Drew","Dalman","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-12-15T20:03:58Z",11,4
"218","ATL",2023,"REG",4,"00-0038149","WR","Josh Ali","Josh","Ali","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-29T15:57:32Z",11,-7
"219","ATL",2023,"REG",4,"00-0030578","RB","Cordarrelle Patterson","Cordarrelle","Patterson","Thigh","","Questionable","Thigh","","Limited Participation in Practice","2023-09-29T15:57:23Z",11,-7
"220","ATL",2023,"REG",18,"00-0038628","S","DeMarcco Hellams","DeMarcco","Hellams","Concussion","","Out","Concussion","","Did Not Participate In Practice","2024-01-05T18:50:14Z",11,7
"221","ATL",2023,"REG",15,"00-0032146","LB","Bud Dupree","Bud","Dupree","Back","","Questionable","Back","","Limited Participation in Practice","2023-12-15T20:03:11Z",11,4
"223","ATL",2023,"REG",1,"00-0034854","WR","KhaDarel Hodge","KhaDarel","Hodge","Ankle","","Questionable","Ankle","","Full Participation in Practice","2023-09-08T17:43:18Z",11,-10
"224","ATL",2023,"REG",13,"00-0034843","CB","Mike Hughes","Mike","Hughes","Hand","","Questionable","Hand","","Full Participation in Practice","2023-12-01T19:33:23Z",11,2
"226","ATL",2023,"REG",14,"00-0036274","CB","Jeff Okudah","Jeff","Okudah","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-12-08T19:04:49Z",11,3
"231","ATL",2023,"REG",14,"00-0037587","LB","Nate Landman","Nate","Landman","Knee","","Out","Knee","","Did Not Participate In Practice","2023-12-08T19:03:13Z",11,3
"233","ATL",2023,"REG",15,"00-0036204","DT","Lacale London","Lacale","London","Knee","","Questionable","Knee","","Full Participation in Practice","2023-12-15T20:05:00Z",11,4
"239","ATL",2023,"REG",12,"00-0031800","QB","Taylor Heinicke","Taylor","Heinicke","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2023-11-24T18:24:28Z",11,1
"245","ATL",2023,"REG",18,"00-0036957","C","Drew Dalman","Drew","Dalman","Ankle","","Out","Ankle","","Did Not Participate In Practice","2024-01-05T18:50:39Z",11,7
"247","ATL",2023,"REG",9,"00-0038628","S","DeMarcco Hellams","DeMarcco","Hellams","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2023-11-03T17:14:42Z",11,-2
"248","ATL",2023,"REG",9,"00-0030968","FB","Keith Smith","Keith","Smith","Concussion","","Out","Concussion","","Did Not Participate In Practice","2023-11-03T17:14:54Z",11,-2
"253","ATL",2023,"REG",8,"00-0034500","LB","Tae Davis","Tae","Davis","Concussion","","Out","Concussion","","Limited Participation in Practice","2023-10-27T18:13:59Z",11,-3
"254","ATL",2023,"REG",15,"00-0033702","K","Younghoe Koo","Younghoe","Koo","Illness","","Questionable","","","
    ","2023-12-16T20:51:31Z",11,4
"257","ATL",2023,"REG",16,"00-0032146","LB","Bud Dupree","Bud","Dupree","Back","","Questionable","Back","","Limited Participation in Practice","2023-12-22T20:29:10Z",11,5
"259","ATL",2023,"REG",15,"00-0034320","DT","Kentavius Street","Kentavius","Street","Pectoral","","Out","Pectoral","","Did Not Participate In Practice","2023-12-15T20:05:21Z",11,4
"260","ATL",2023,"REG",16,"00-0035235","T","Kaleb McGary","Kaleb","McGary","Knee","","Questionable","Knee","","Limited Participation in Practice","2023-12-22T20:29:22Z",11,5
"263","ATL",2023,"REG",13,"00-0033555","WR","Mack Hollins","Mack","Hollins","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-12-01T19:33:45Z",11,2
"264","ATL",2023,"REG",15,"00-0035235","T","Kaleb McGary","Kaleb","McGary","Knee","Illness","Out","Knee","Illness","Did Not Participate In Practice","2023-12-15T20:05:36Z",11,4
"265","ATL",2023,"REG",16,"00-0033051","DT","David Onyemata","David","Onyemata","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-12-22T20:29:34Z",11,5
"266","ATL",2023,"REG",16,"00-0030968","FB","Keith Smith","Keith","Smith","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2023-12-22T20:29:44Z",11,5
"267","ATL",2023,"REG",9,"00-0037238","WR","Drake London","Drake","London","Groin","","Out","Groin","","Did Not Participate In Practice","2023-11-03T17:14:25Z",11,-2
"273","BAL",2023,"REG",8,"00-0033894","S","Marcus Williams","Marcus","Williams","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2023-10-27T21:13:18Z",13,-5
"274","BAL",2023,"REG",11,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Calf","","Doubtful","Calf","","Did Not Participate In Practice","2023-11-15T19:33:16Z",13,-2
"275","BAL",2023,"REG",11,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee","","Out","Knee","","Did Not Participate In Practice","2023-11-15T19:33:38Z",13,-2
"278","BAL",2023,"REG",8,"00-0036940","LB","Odafe Oweh","Odafe","Oweh","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2023-10-27T21:12:05Z",13,-5
"279","BAL",2023,"REG",8,"00-0036630","WR","Tylan Wallace","Tylan","Wallace","Hamstring","","Questionable","Hamstring","","Full Participation in Practice","2023-10-27T21:12:05Z",13,-5
"280","BAL",2023,"REG",11,"00-0038504","LB","Trenton Simpson","Trenton","Simpson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2023-11-15T19:33:57Z",13,-2
"281","BAL",2023,"REG",11,"00-0036331","WR","Devin Duvernay","Devin","Duvernay","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2023-11-15T19:32:55Z",13,-2
"282","BAL",2023,"REG",6,"00-0036940","LB","Odafe Oweh","Odafe","Oweh","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-10-13T15:15:56Z",13,-7
"283","BAL",2023,"REG",4,"00-0031235","WR","Odell Beckham","Odell","Beckham","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-29T19:22:13Z",13,-9
"284","BAL",2023,"REG",8,"00-0038454","RB","Keaton Mitchell","Keaton","Mitchell","Hamstring","","Questionable","Hamstring","","Full Participation in Practice","2023-10-27T21:12:05Z",13,-5
"285","BAL",2023,"REG",6,"00-0038454","RB","Keaton Mitchell","Keaton","Mitchell","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2023-10-13T15:15:37Z",13,-7
"287","BAL",2023,"REG",18,"00-0038038","S","Kyle Hamilton","Kyle","Hamilton","Knee","","Questionable","Knee","","Limited Participation in Practice","2024-01-04T22:38:38Z",13,5
"289","BAL",2023,"REG",4,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot","","Out","Foot","","Did Not Participate In Practice","2023-09-29T19:22:30Z",13,-9
"292","BAL",2023,"REG",18,"00-0032891","S","Daryl Worley","Daryl","Worley","Ankle","Shoulder","Out","Ankle","Shoulder","Did Not Participate In Practice","2024-01-04T22:39:28Z",13,5
"293","BAL",2023,"REG",18,"00-0029592","G","Kevin Zeitler","Kevin","Zeitler","Knee","Quadricep","Out","Knee","Quadricep","Did Not Participate In Practice","2024-01-04T22:39:14Z",13,5
"294","BAL",2023,"REG",18,"00-0034796","QB","Lamar Jackson","Lamar","Jackson","Not injury related - resting player","coach decision","Out","Not injury related - resting player","coach decision","Limited Participation in Practice","2024-01-04T23:53:39Z",13,5
"295","BAL",2023,"REG",11,"00-0036369","G","John Simpson","John","Simpson","Illness","Shoulder","Questionable","Illness","Shoulder","Full Participation in Practice","2023-11-15T19:33:50Z",13,-2
"296","BAL",2023,"REG",18,"00-0039064","WR","Zay Flowers","Zay","Flowers","Calf","","Doubtful","Calf","","Did Not Participate In Practice","2024-01-04T22:40:05Z",13,5
"299","BAL",2023,"REG",18,"00-0036987","CB","Brandon Stephens","Brandon","Stephens","Ankle","","Questionable","Ankle","","Full Participation in Practice","2024-01-04T22:38:38Z",13,5
"302","BAL",2023,"REG",10,"00-0038119","CB","Jalyn Armour-Davis","Jalyn","Armour-Davis","Illness","","Questionable","Illness","","Full Participation in Practice","2023-11-10T21:00:06Z",13,-3
"303","BAL",2023,"REG",4,"00-0036940","LB","Odafe Oweh","Odafe","Oweh","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-29T19:22:44Z",13,-9
"304","BAL",2023,"REG",18,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Calf","","Out","Calf","","Did Not Participate In Practice","2024-01-04T22:39:56Z",13,5
"305","BAL",2023,"REG",4,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2023-09-29T19:22:50Z",13,-9
"306","BAL",2023,"REG",4,"00-0038038","S","Kyle Hamilton","Kyle","Hamilton","Back","","Questionable","Back","","Full Participation in Practice","2023-09-29T19:22:23Z",13,-9
"307","BAL",2023,"REG",4,"00-0034975","RB","Justice Hill","Justice","Hill","Foot","","Questionable","Foot","","Full Participation in Practice","2023-09-29T19:21:58Z",13,-9
"310","BAL",2023,"REG",18,"00-0032195","CB","Ronald Darby","Ronald","Darby","Illness","","Questionable","Illness","","Did Not Participate In Practice","2024-01-04T22:38:38Z",13,5
"311","BAL",2023,"REG",18,"00-0033503","CB","Arthur Maulet","Arthur","Maulet","Hip","","Questionable","Hip","","Full Participation in Practice","2024-01-04T22:38:38Z",13,5
"313","BAL",2023,"REG",2,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee","","Out","Knee","","Did Not Participate In Practice","2023-09-15T18:37:32Z",13,-11
"314","BAL",2023,"REG",2,"00-0033894","S","Marcus Williams","Marcus","Williams","Pectoral","","Out","Pectoral","","Did Not Participate In Practice","2023-09-15T18:37:40Z",13,-11
"315","BAL",2023,"REG",5,"00-0032891","S","Daryl Worley","Daryl","Worley","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2023-10-06T18:47:18Z",13,-8
"316","BAL",2023,"REG",4,"00-0038142","LB","David Ojabo","David","Ojabo","Ankle","Knee","Out","Ankle","Knee","Did Not Participate In Practice","2023-09-29T19:22:40Z",13,-9
"317","BAL",2023,"REG",5,"00-0034975","RB","Justice Hill","Justice","Hill","Foot","Hamstring","Questionable","Foot","Hamstring","Full Participation in Practice","2023-10-06T18:46:43Z",13,-8
"318","BAL",2023,"REG",9,"00-0032891","S","Daryl Worley","Daryl","Worley","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2023-11-03T19:53:35Z",13,-4
"321","BAL",2023,"REG",5,"00-0031235","WR","Odell Beckham","Odell","Beckham","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-10-06T18:46:43Z",13,-8
"325","BAL",2023,"REG",2,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-15T18:37:25Z",13,-11
"328","BAL",2023,"REG",18,"00-0036630","WR","Tylan Wallace","Tylan","Wallace","Knee","","Questionable","Knee","","Limited Participation in Practice","2024-01-04T22:38:38Z",13,5
"329","BAL",2023,"REG",5,"00-0031330","T","Morgan Moses","Morgan","Moses","Shoulder","","Doubtful","Shoulder","","Did Not Participate In Practice","2023-10-06T18:47:00Z",13,-8
"330","BAL",2023,"REG",5,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee","Not injury related - resting player","Questionable","Knee","Not injury related - resting p","Did Not Participate In Practice","2023-10-06T18:46:43Z",13,-8
"331","BAL",2023,"REG",10,"00-0031330","T","Morgan Moses","Morgan","Moses","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2023-11-10T21:00:06Z",13,-3
"332","BAL",2023,"REG",5,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot","","Questionable","Foot","","Full Participation in Practice","2023-10-06T18:46:43Z",13,-8
"333","BAL",2023,"REG",5,"00-0038454","RB","Keaton Mitchell","Keaton","Mitchell","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2023-10-06T18:46:43Z",13,-8
"335","BAL",2023,"REG",3,"00-0031235","WR","Odell Beckham","Odell","Beckham","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-22T19:04:04Z",13,-10
"336","BAL",2023,"REG",11,"00-0031360","LB","Kyle Van Noy","Kyle","Van Noy","Groin","","Questionable","Groin","","Full Participation in Practice","2023-11-15T19:32:55Z",13,-2
"337","BAL",2023,"REG",11,"00-0032891","S","Daryl Worley","Daryl","Worley","Hamstring","","Questionable","Hamstring","","Full Participation in Practice","2023-11-15T19:32:55Z",13,-2
"342","BAL",2023,"REG",18,"00-0036587","S","Ar'Darius Washington","Ar'Darius","Washington","Pectoral","","Questionable","Pectoral","","Limited Participation in Practice","2024-01-04T22:38:38Z",13,5
"343","BAL",2023,"REG",10,"00-0038454","RB","Keaton Mitchell","Keaton","Mitchell","Hamstring","","Questionable","Hamstring","","Full Participation in Practice","2023-11-10T21:00:06Z",13,-3
"344","BAL",2023,"REG",9,"00-0031330","T","Morgan Moses","Morgan","Moses","Shoulder","","Doubtful","Shoulder","","Did Not Participate In Practice","2023-11-03T19:53:53Z",13,-4
"345","BAL",2023,"REG",10,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2023-11-10T21:00:06Z",13,-3
"347","BAL",2023,"REG",9,"00-0033894","S","Marcus Williams","Marcus","Williams","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2023-11-03T19:53:35Z",13,-4
"348","BAL",2023,"REG",15,"00-0038038","S","Kyle Hamilton","Kyle","Hamilton","Knee","","Questionable","Knee","","Full Participation in Practice","2023-12-15T20:40:37Z",13,2
"349","BAL",2023,"REG",3,"00-0034975","RB","Justice Hill","Justice","Hill","Foot","","Out","Foot","","Did Not Participate In Practice","2023-09-22T19:04:08Z",13,-10
"351","BAL",2023,"REG",2,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot","","Out","Foot","","Did Not Participate In Practice","2023-09-15T18:37:14Z",13,-11
"352","BAL",2023,"REG",4,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2023-09-29T19:21:58Z",13,-9
"355","BAL",2023,"REG",4,"00-0036550","WR","Rashod Bateman","Rashod","Bateman","Hamstring","","Out","Hamstring","","Did Not Participate In Practice","2023-09-29T19:22:04Z",13,-9
"357","BAL",2023,"REG",17,"00-0036987","CB","Brandon Stephens","Brandon","Stephens","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2023-12-29T21:30:19Z",13,4
"359","BAL",2023,"REG",9,"00-0035637","CB","Rock Ya-Sin","Rock","Ya-Sin","Illness","","Questionable","Illness","","Full Participation in Practice","2023-11-03T19:53:35Z",13,-4
"360","BAL",2023,"REG",1,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot","","Out","Foot","","Did Not Participate In Practice","2023-09-08T19:57:41Z",13,-12
"361","BAL",2023,"REG",1,"00-0034753","TE","Mark Andrews","Mark","Andrews","Quadricep","","Questionable","Quadricep","","Limited Participation in Practice","2023-09-08T19:57:27Z",13,-12
"362","BAL",2023,"REG",15,"00-0038448","LB","Malik Hamm","Malik","Hamm","Ankle","","Questionable","Ankle","","Full Participation in Practice","2023-12-15T20:40:37Z",13,2
"363","BAL",2023,"REG",4,"00-0033894","S","Marcus Williams","Marcus","Williams","Pectoral","","Questionable","Pectoral","","Full Participation in Practice","2023-09-29T19:21:58Z",13,-9
"365","BAL",2023,"REG",3,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot","","Out","Foot","","Did Not Participate In Practice","2023-09-22T19:04:12Z",13,-10
"368","BAL",2023,"REG",2,"00-0034753","TE","Mark Andrews","Mark","Andrews","Quadricep","","Questionable","Quadricep","","Full Participation in Practice","2023-09-15T18:37:04Z",13,-11
"369","BAL",2023,"REG",17,"00-0035202","LB","Del'Shawn Phillips","Del'Shawn","Phillips","Shoulder","","Questionable","Shoulder","","Did Not Participate In Practice","2023-12-29T21:30:19Z",13,4
"371","BAL",2023,"REG",17,"00-0029592","G","Kevin Zeitler","Kevin","Zeitler","Knee","Quadricep","Questionable","Knee","Quadricep","Full Participation in Practice","2023-12-29T21:30:19Z",13,4
"372","BAL",2023,"REG",17,"00-0039064","WR","Zay Flowers","Zay","Flowers","Calf","","Questionable","Calf","","Limited Participation in Practice","2023-12-29T21:30:19Z",13,4
"375","BAL",2023,"REG",18,"00-0031235","WR","Odell Beckham","Odell","Beckham","Not injury related - resting player","coach decision","Out","Not injury related - resting player","coach decision","Did Not Participate In Practice","2024-01-04T23:53:21Z",13,5
"376","BAL",2023,"REG",18,"00-0036280","LB","Malik Harrison","Malik","Harrison","Groin","","Out","Groin","","Did Not Participate In Practice","2024-01-04T22:39:49Z",13,5
"382","BAL",2023,"REG",5,"00-0036940","LB","Odafe Oweh","Odafe","Oweh","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-10-06T18:47:06Z",13,-8
"387","BAL",2023,"REG",12,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee","","Questionable","Knee","","Did Not Participate In Practice","2023-11-24T21:25:20Z",13,-1
"388","BAL",2023,"REG",12,"00-0031235","WR","Odell Beckham","Odell","Beckham","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2023-11-24T21:25:20Z",13,-1
"391","BAL",2023,"REG",16,"00-0038119","CB","Jalyn Armour-Davis","Jalyn","Armour-Davis","Concussion","","Out","Concussion","","Did Not Participate In Practice","2023-12-23T22:12:13Z",13,3
"392","BAL",2023,"REG",16,"00-0033503","CB","Arthur Maulet","Arthur","Maulet","Knee","","Out","Knee","","Did Not Participate In Practice","2023-12-23T22:11:45Z",13,3
"393","BAL",2023,"REG",3,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle","","Out","Ankle","","Did Not Participate In Practice","2023-09-22T19:04:16Z",13,-10
